"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre.Móvil","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value"
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",56.2737714277057
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL15","Región de Arica y Parinacota","M","Hombres",68.8152023245045
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL15","Región de Arica y Parinacota","F","Mujeres",43.9589474201076
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL01","Región de Tarapacá","_T","Ambos sexos",62.1007953940958
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL01","Región de Tarapacá","M","Hombres",71.8517420797206
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL01","Región de Tarapacá","F","Mujeres",52.1532070438895
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL02","Región de Antofagasta","_T","Ambos sexos",56.3520542072794
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL02","Región de Antofagasta","M","Hombres",69.4260072816131
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL02","Región de Antofagasta","F","Mujeres",43.0508151672261
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL03","Región de Atacama","_T","Ambos sexos",57.6274558387618
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL03","Región de Atacama","M","Hombres",69.9736636532358
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL03","Región de Atacama","F","Mujeres",45.0540997570547
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL04","Región de Coquimbo","_T","Ambos sexos",55.4868400123886
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL04","Región de Coquimbo","M","Hombres",66.5439965942618
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL04","Región de Coquimbo","F","Mujeres",45.058955035575
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL05","Región de Valparaíso","_T","Ambos sexos",56.5073888480422
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL05","Región de Valparaíso","M","Hombres",67.8477434956471
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL05","Región de Valparaíso","F","Mujeres",45.8866095409948
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",60.0435875471164
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL13","Región Metropolitana de Santiago","M","Hombres",70.7047302695156
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL13","Región Metropolitana de Santiago","F","Mujeres",49.9186847563661
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",58.4132926944067
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",71.1474033535895
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",45.8161382532252
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL07","Región del Maule","_T","Ambos sexos",56.4317278697599
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL07","Región del Maule","M","Hombres",69.2367488963589
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL07","Región del Maule","F","Mujeres",44.2492129169283
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL16","Región de Ñuble","_T","Ambos sexos",55.3947544547164
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL16","Región de Ñuble","M","Hombres",67.408274963245
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL16","Región de Ñuble","F","Mujeres",44.3285644414619
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL08","Región del Biobío","_T","Ambos sexos",51.3313193299685
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL08","Región del Biobío","M","Hombres",64.1544901836478
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL08","Región del Biobío","F","Mujeres",39.3813152877538
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL09","Región de La Araucanía","_T","Ambos sexos",55.5922900558002
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL09","Región de La Araucanía","M","Hombres",66.3252522103982
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL09","Región de La Araucanía","F","Mujeres",45.5181406874249
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL14","Región de Los Ríos","_T","Ambos sexos",61.8657444420835
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL14","Región de Los Ríos","M","Hombres",74.0766063294627
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL14","Región de Los Ríos","F","Mujeres",50.2628498329057
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL10","Región de Los Lagos","_T","Ambos sexos",59.9489106120038
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL10","Región de Los Lagos","M","Hombres",74.0534355540771
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL10","Región de Los Lagos","F","Mujeres",46.1253731740278
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",70.3954996011232
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",78.7859809540569
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",61.7775667067723
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",63.8384269112147
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.9159710783624
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V03","2017 feb-abr","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",50.3174879028183
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","_T","Total país","_T","Ambos sexos",58.1561568188045
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","_T","Total país","M","Hombres",69.6043164159239
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","_T","Total país","F","Mujeres",47.2260408080179
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",55.3014656729236
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL15","Región de Arica y Parinacota","M","Hombres",66.1340273946099
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL15","Región de Arica y Parinacota","F","Mujeres",44.65917129236
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL01","Región de Tarapacá","_T","Ambos sexos",63.2096347696847
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL01","Región de Tarapacá","M","Hombres",73.7801351883083
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL01","Región de Tarapacá","F","Mujeres",52.4269017318073
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL02","Región de Antofagasta","_T","Ambos sexos",57.7591271733774
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL02","Región de Antofagasta","M","Hombres",70.4294884928103
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL02","Región de Antofagasta","F","Mujeres",44.8707588181879
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL03","Región de Atacama","_T","Ambos sexos",58.6929902714612
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL03","Región de Atacama","M","Hombres",70.7761911896848
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL03","Región de Atacama","F","Mujeres",46.3892556389498
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL04","Región de Coquimbo","_T","Ambos sexos",55.5438736917085
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL04","Región de Coquimbo","M","Hombres",66.386508567768
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL04","Región de Coquimbo","F","Mujeres",45.3175135164694
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL05","Región de Valparaíso","_T","Ambos sexos",56.0636138953547
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL05","Región de Valparaíso","M","Hombres",67.6900816953014
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL05","Región de Valparaíso","F","Mujeres",45.1736358702538
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",60.567810456604
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL13","Región Metropolitana de Santiago","M","Hombres",71.2376898207151
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL13","Región Metropolitana de Santiago","F","Mujeres",50.4299689041681
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",57.7406268102812
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",70.2046088670757
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",45.4070596212011
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL07","Región del Maule","_T","Ambos sexos",55.7086331082735
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL07","Región del Maule","M","Hombres",68.1115045501236
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL07","Región del Maule","F","Mujeres",43.9085523833734
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL16","Región de Ñuble","_T","Ambos sexos",55.4824108150819
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL16","Región de Ñuble","M","Hombres",67.3422397168129
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL16","Región de Ñuble","F","Mujeres",44.5609256872592
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL08","Región del Biobío","_T","Ambos sexos",51.6254346596453
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL08","Región del Biobío","M","Hombres",63.6580536477625
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL08","Región del Biobío","F","Mujeres",40.4120675641109
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL09","Región de La Araucanía","_T","Ambos sexos",54.8513195206796
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL09","Región de La Araucanía","M","Hombres",66.0644734490643
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL09","Región de La Araucanía","F","Mujeres",44.3260960907484
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL14","Región de Los Ríos","_T","Ambos sexos",61.9324883024408
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL14","Región de Los Ríos","M","Hombres",74.3432119613617
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL14","Región de Los Ríos","F","Mujeres",50.1409248306599
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL10","Región de Los Lagos","_T","Ambos sexos",59.7450837425323
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL10","Región de Los Lagos","M","Hombres",73.2813465290328
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL10","Región de Los Lagos","F","Mujeres",46.4795633424157
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",70.9266853807236
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",81.0647171696593
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",60.5166347176529
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",64.6481232282386
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",76.7877163560991
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V04","2017 mar-may","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",52.0985488492387
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","_T","Total país","_T","Ambos sexos",57.9965653967175
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","_T","Total país","M","Hombres",69.2179990631553
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","_T","Total país","F","Mujeres",47.2811390165861
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",55.6505648373259
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL15","Región de Arica y Parinacota","M","Hombres",66.7200753877387
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL15","Región de Arica y Parinacota","F","Mujeres",44.7712059705154
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL01","Región de Tarapacá","_T","Ambos sexos",62.019283943946
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL01","Región de Tarapacá","M","Hombres",71.870510961057
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL01","Región de Tarapacá","F","Mujeres",51.9695924817462
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL02","Región de Antofagasta","_T","Ambos sexos",58.189660656934
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL02","Región de Antofagasta","M","Hombres",70.4897083163661
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL02","Región de Antofagasta","F","Mujeres",45.6814603195157
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL03","Región de Atacama","_T","Ambos sexos",58.1909632808141
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL03","Región de Atacama","M","Hombres",70.2651627001308
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL03","Región de Atacama","F","Mujeres",45.8952198742934
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL04","Región de Coquimbo","_T","Ambos sexos",55.5424569084742
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL04","Región de Coquimbo","M","Hombres",66.6486552578726
"ENE_TO_P2017","Tasa de ocupación (proyecciones base 2017)","2017-V05","2017 abr-jun","CHL04","Región de Coquimbo","F","Mujeres",45.0691550953236
